seller_code,seller_name,seller_trust,seller_safe_sales,seller_customs,seller_items,category_top,sell_method,seller_view,seller_like,seller_chat
9429481,중고나라#9429695,494.0,0,0,1,패션잡화,직거래,2,0,0
9429638,중고나라#9429852,392.0,0,0,2,노트북/PC,"직거래,택배",40,0,0
9429970,중고나라#9430184,259.0,0,0,3,"패션잡화, 패션의류",택배,4,0,0
9430029,중고나라#9430243,545.0,1,0,8,"모바일/태블릿, 패션잡화, 패션의류","택배, 택배,편의점픽업, 직거래,택배",119,1,0
9430358,중고나라#9430572,614.0,1,0,4,패션의류,"직거래,택배",268,4,0
9430485,중고나라#9430699,537.0,7,0,3,"노트북/PC, 가전제품","직거래,택배",21,0,1
9430537,중고나라#9430751,644.0,2,0,1,노트북/PC,택배,19,0,0
9430613,뭉멍뭉밍,663.0,4,0,1,패션의류,택배,24,0,0
9430778,웃고말자,699.0,4,0,1,가전제품,택배,6,0,0
9431221,그리아로,586.0,0,1,1,패션잡화,택배,14,0,0
9431458,나ㅣㅂ,513.0,0,0,1,가전제품,"직거래,택배",90,0,0
9431577,중고나라#9431791,236.0,0,0,1,모바일/태블릿,직거래,13,1,0
9431583,중고나라#9431797,293.0,0,0,2,패션의류,택배,10,0,0
9432288,중고나라#9432502,620.0,0,0,1,패션잡화,"직거래,택배",227,1,0
9432858,중고나라#9433072,470.0,0,0,4,패션잡화,"직거래, 직거래,택배",79,0,1
9433271,중고나라#9433485,385.0,3,0,2,"가전제품, 패션의류",택배,14,0,1
9433376,중고나라#9433590,314.0,4,0,1,가전제품,직거래,34,0,1
9433609,중고나라#9433823,319.0,0,0,1,패션의류,택배,29,0,0
9433856,중고나라#9434070,226.0,0,0,4,패션잡화,"직거래,택배",12,0,0
9433943,중고나라#9434157,577.0,0,1,1,패션잡화,"직거래,택배",2,0,0
9434629,중고나라#9434843,325.0,1,0,1,노트북/PC,"직거래,택배",53,0,1
9434952,중고나라#9435166,367.0,0,0,1,모바일/태블릿,택배,24,1,3
9435174,중고나라#9435388,248.0,0,0,12,패션의류,택배,31,0,0
9435395,이사킥,270.0,0,0,1,가전제품,택배,36,0,1
9435900,중고나라#9436114,448.0,1,0,1,패션잡화,"직거래,택배",11,0,0
9435958,중고나라#9436172,183.0,0,0,1,패션의류,"직거래,택배",6,0,0
9436098,무공e,657.0,1,0,1,패션잡화,"직거래,택배",0,0,0
9436801,중고나라#9437015,377.0,0,0,3,"가전제품, 패션의류","직거래, 택배",103,1,0
9436866,중고나라#9437080,184.0,0,0,1,패션잡화,"직거래,택배",3,0,0
9437262,중고나라#9437476,639.0,0,2,1,노트북/PC,"직거래,택배",37,0,0
9437428,중고나라#9437642,419.0,1,0,4,"패션잡화, 패션의류",택배,43,0,0
9437649,중고나라#9437863,571.0,1,0,2,패션잡화,"직거래,택배,편의점픽업",238,1,2
9437855,내가사려는것만판완,694.0,0,0,2,노트북/PC,"직거래,택배",208,3,1
9437876,중고나라#9438090,233.0,0,0,2,가전제품,직거래,17,0,1
9438072,중고나라#9438286,527.0,0,0,1,가전제품,"직거래,택배",576,8,7
9438846,중고나라#9439060,332.0,0,0,1,패션의류,"직거래,택배",22,0,0
9438908,샌달님,587.0,0,0,3,"패션잡화, 패션의류","직거래,택배, 택배",93,0,3
9439503,중고나라#9439717,571.0,0,0,1,모바일/태블릿,"직거래,택배",55,0,0
9439541,중고나라#9439755,215.0,0,0,1,노트북/PC,직거래,3,0,0
9439653,뮤직맨인천,272.0,0,0,2,가전제품,"직거래, 직거래,택배",10,0,0
9439695,중고나라#9439909,545.0,2,0,1,가전제품,택배,37,0,0
9439843,중고나라#9440057,460.0,2,0,1,모바일/태블릿,"직거래,택배",20,1,0
9439855,준날,783.0,1,2,1,노트북/PC,"직거래,택배",97,1,1
9439888,중고나라#9440102,224.0,0,0,1,가전제품,"직거래,택배",6,0,0
9439955,중고나라#9440169,417.0,0,1,1,가전제품,직거래,81,1,2
9440033,중고나라#9440247,820.0,14,0,4,노트북/PC,"직거래,택배",422,4,6
9440057,중고나라#9440271,244.0,0,0,2,패션의류,택배,35,0,1
9440182,중고나라#9440396,576.0,0,0,1,패션잡화,택배,78,0,4
9440495,중고나라#9440709,676.0,18,5,114,"패션잡화, 패션의류",택배,1905,7,36
9440536,중고나라#9440750,364.0,2,0,1,패션잡화,택배,5,0,0
9440569,중고나라#9440783,232.0,0,0,1,패션잡화,"직거래,택배",3,0,0
9440815,올웨어,551.0,0,3,28,노트북/PC,"직거래,택배",1343,2,11
9440860,중고나라#9441074,354.0,0,0,3,"패션잡화, 패션의류",택배,51,0,2
9441222,샤르롱루,372.0,0,0,2,노트북/PC,"직거래,택배",8,0,0
9441330,중고나라#9441544,432.0,0,0,1,가전제품,택배,266,6,3
9441689,중고나라#9441903,204.0,0,0,1,가전제품,택배,4,0,0
9441754,oo기쁨행복oo,600.0,0,0,1,패션잡화,"직거래,택배",16,0,1
9441816,중고나라#9442030,570.0,4,0,1,가전제품,택배,65,2,2
9442602,중고나라#9442816,504.0,4,2,2,노트북/PC,택배,4,0,0
9442618,중고나라#9442832,589.0,6,1,4,"노트북/PC, 가전제품","택배, 직거래,택배",71,0,0
9442812,중고나라#9443026,301.0,0,0,1,노트북/PC,직거래,16,0,0
9442894,중고나라#9443108,239.0,0,0,1,노트북/PC,직거래,16,1,1
9443004,중고나라#9443218,271.0,0,0,1,가전제품,"직거래,택배",62,1,2
9443192,중고나라#9443406,666.0,7,1,2,패션잡화,"직거래,택배, 택배",81,0,0
9443740,중고나라#9443954,374.0,3,0,1,패션의류,택배,8,0,0
9443889,SJ공조,530.0,0,1,5,가전제품,"직거래,택배",415,4,3
9444024,중고나라#9444238,407.0,0,2,1,패션잡화,택배,6,0,0
9444141,중고나라#9444355,291.0,0,0,1,노트북/PC,"직거래,택배",15,0,1
9444333,중고나라#9444547,590.0,1,0,1,패션잡화,"직거래,택배",137,0,3
9444562,중고나라#9444776,244.0,0,0,1,노트북/PC,직거래,21,0,2
9444566,엽기토깽영,472.0,1,1,2,가전제품,택배,7,0,0
9444608,중고나라#9444822,533.0,3,1,4,"패션잡화, 패션의류",택배,53,0,1
9444768,중고나라#9444982,348.0,0,0,1,패션잡화,택배,10,0,0
9444793,중고나라#9445007,490.0,0,0,1,노트북/PC,"직거래,택배",18,0,0
9445044,중고나라#9445258,232.0,0,0,1,노트북/PC,"직거래,택배",177,2,6
9445611,소나갤,811.0,7,0,1,노트북/PC,"직거래,택배",26,0,0
9446347,오해피마덜,712.0,24,4,6,"노트북/PC, 모바일/태블릿","직거래,택배",194,4,6
9446766,숯불밑,731.0,25,2,4,노트북/PC,택배,280,0,9
9446784,중고나라#9446998,369.0,0,0,2,노트북/PC,"직거래,택배",9,0,0
9446809,중고나라#9447023,356.0,0,0,3,패션의류,택배,16,0,0
9447415,길빵상점,608.0,3,0,1,모바일/태블릿,"직거래,택배",40,0,1
9447656,중고나라#9447870,593.0,0,1,3,노트북/PC,"직거래,택배,편의점픽업, 직거래,편의점픽업",265,2,9
9447710,Any데이,792.0,12,2,2,노트북/PC,"직거래,택배, 택배",23,0,0
9447909,타미공주,908.0,13,1,5,가전제품,택배,192,1,6
9448169,절약동행,404.0,1,0,2,"노트북/PC, 가전제품","직거래,택배",66,1,0
9448996,중고나라#9449210,267.0,0,0,1,노트북/PC,"직거래,택배",37,0,0
9449046,으럇찻차,624.0,1,2,2,"노트북/PC, 패션의류",택배,9,0,0
9449469,중고나라#9449683,240.0,0,0,1,패션잡화,택배,72,0,0
9449481,중고나라#9449695,572.0,2,0,7,가전제품,"직거래, 직거래,택배",175,0,2
9450104,중고나라#9450318,573.0,0,0,1,가전제품,"직거래,택배",112,0,0
9450205,중고나라#9450419,403.0,0,0,2,모바일/태블릿,택배,937,35,41
9450216,중고나라#9450430,545.0,8,0,3,노트북/PC,"직거래, 택배",75,1,0
9450317,아리스토털렷슈,561.0,0,0,2,패션잡화,택배,32,0,0
9450649,Kentu,558.0,0,0,2,패션잡화,"직거래,택배,편의점픽업",26,0,1
9451203,중고나라#9451417,586.0,0,0,1,노트북/PC,"직거래,택배",102,2,3
9451496,중고나라#9451710,433.0,1,0,1,모바일/태블릿,"직거래,택배",232,2,1
9451541,중고나라#9451755,305.0,0,0,3,패션잡화,"직거래, 직거래,택배",16,0,0
9451591,중고나라#9451805,246.0,0,0,1,패션잡화,"직거래,택배,편의점픽업",55,1,1
9451940,중고나라#9452154,351.0,2,0,1,패션잡화,택배,16,0,0
9452119,중고나라#9452333,459.0,0,0,1,가전제품,"직거래,택배,편의점픽업",30,0,0
9452209,아무리생각해도난마늘,501.0,0,0,5,"패션잡화, 패션의류","직거래,택배",98,0,0
9452213,중고나라#9452427,691.0,6,7,19,"패션잡화, 패션의류",택배,1088,2,63
9452743,중고나라#9452957,264.0,0,0,6,노트북/PC,"직거래,택배",22,0,0
9452822,중고나라#9453036,253.0,0,0,1,가전제품,직거래,25,0,0
9453122,체리꼬미,457.0,0,0,1,패션잡화,"직거래,택배",8,0,0
9454226,중고나라#9454440,272.0,0,0,1,모바일/태블릿,"직거래,택배",4,0,0
9454491,3층세입자,458.0,0,0,1,가전제품,직거래,12,0,0
9454578,중고나라#9454792,286.0,0,0,1,패션잡화,"직거래,택배",26,0,0
9454641,중고나라#9454855,249.0,0,0,1,가전제품,택배,3,0,0
9454682,중고나라#9454896,427.0,1,0,3,"가전제품, 패션잡화, 패션의류",택배,109,0,0
9455055,중고나라#9455269,219.0,0,0,1,패션잡화,택배,38,0,0
9456273,중고나라#9456487,183.0,0,0,1,패션잡화,택배,16,0,0
9456282,중고나라#9456496,263.0,1,0,1,모바일/태블릿,"직거래,택배",54,0,2
9456536,중고나라#9456750,402.0,0,0,1,가전제품,직거래,3,0,0
9456560,중고나라#9456774,308.0,0,0,1,가전제품,"직거래,택배",23,0,0
9457125,중고나라#9457339,186.0,0,0,1,모바일/태블릿,"직거래,택배",10,0,0
9457240,중고나라#9457454,476.0,0,0,4,노트북/PC,"직거래,택배,편의점픽업",84,0,2
9457716,꼬브랑이야,663.0,0,0,1,가전제품,직거래,44,0,0
9457725,카르자드,491.0,0,0,1,노트북/PC,"직거래,택배",70,0,0
9458020,중고나라#9458234,307.0,0,0,1,모바일/태블릿,"직거래,택배",34,1,1
9458328,다이쏘중고차,436.0,0,0,1,가전제품,택배,13,0,0
9458416,중고나라#9458630,508.0,1,0,1,가전제품,"직거래,택배",32,0,0
9458422,떠돌이대학생,447.0,2,0,1,노트북/PC,"직거래,택배",172,0,1
9458918,중고나라#9459132,358.0,0,0,1,패션의류,"직거래,택배",3,0,0
9459217,중고나라#9459431,297.0,0,0,1,가전제품,직거래,40,0,0
9459382,중고나라#9459596,422.0,1,0,2,노트북/PC,"직거래,택배",245,5,5
9459811,중고나라#9460025,464.0,0,0,2,가전제품,직거래,166,1,0
9460044,중고나라#9460258,568.0,0,0,1,노트북/PC,"직거래,택배",76,1,1
9460114,팔야ㅜ,404.0,0,0,1,노트북/PC,"직거래,택배,편의점픽업",22,0,0
9460688,동네열바퀴,842.0,38,0,5,"노트북/PC, 가전제품","택배, 직거래,택배",287,2,2
9460934,중고나라#9461148,377.0,0,0,2,노트북/PC,"직거래,택배,편의점픽업, 직거래,택배",188,1,0
9461116,중고나라#9461330,255.0,0,0,1,패션잡화,택배,23,0,1
9461251,중고나라#9461465,238.0,0,0,1,패션잡화,택배,12,0,0
9461287,동네떠돌던애,776.0,2,0,1,노트북/PC,직거래,15,0,0
9461373,중고나라#9461587,627.0,0,0,2,"패션잡화, 패션의류",택배,21,0,1
9461537,중고나라#9461751,594.0,0,0,1,가전제품,택배,56,1,0
9461568,중고나라#9461782,297.0,0,0,1,가전제품,"직거래,택배",22,0,1
9461587,몽쑝장군,783.0,79,22,10,패션잡화,"직거래,택배",310,0,1
9461654,중고나라#9461868,540.0,1,0,4,노트북/PC,"직거래,택배, 택배",226,0,2
9462126,중고나라#9462340,484.0,0,0,1,패션잡화,"직거래,택배",55,0,0
9462162,Ugenius,717.0,1,1,5,패션잡화,"직거래,택배",245,1,4
9462239,중고나라#9462453,208.0,0,0,1,노트북/PC,직거래,62,0,1
9462546,중고나라#9462760,424.0,0,0,1,모바일/태블릿,직거래,31,0,0
9463315,코코피트,460.0,0,0,1,노트북/PC,"직거래,택배",37,0,0
9463357,중고나라#9463571,305.0,1,0,1,가전제품,"직거래,택배",41,0,1
9463395,중고나라#9463609,696.0,77,12,9,패션의류,택배,38,0,0
9463466,중고나라#9463680,246.0,0,0,1,노트북/PC,"직거래,택배",67,1,2
9463539,중고나라#9463753,278.0,0,0,1,패션잡화,"직거래,택배",13,0,0
9463649,중고나라#9463863,309.0,1,1,6,패션의류,택배,21,0,2
9463673,중고나라#9463887,479.0,0,0,4,"패션잡화, 패션의류",택배,32,0,1
9463690,중고나라#9463904,207.0,0,0,1,패션잡화,"직거래,택배",4,0,0
9464455,중고나라#9464669,515.0,1,0,1,노트북/PC,"직거래,택배",106,0,2
9464746,중고나라#9464960,224.0,0,0,1,가전제품,"직거래,택배",3,0,0
9464948,중고나라#9465162,340.0,0,0,1,모바일/태블릿,직거래,19,0,1
9465109,중고나라#9465323,406.0,1,0,1,패션의류,"직거래,택배",9,0,0
9465123,중고나라#9465337,537.0,3,0,1,패션의류,"직거래,택배",102,0,1
9465739,중고나라#9465953,218.0,0,0,1,가전제품,"직거래,택배",9,0,0
9465768,중고나라#9465982,386.0,0,0,3,패션잡화,"직거래,택배",0,0,0
9466191,중고나라#9466405,541.0,3,0,1,가전제품,"직거래,택배",31,0,0
9466674,뒷자리승객,639.0,1,0,1,노트북/PC,"직거래,택배,편의점픽업",9,0,0
9467032,중고나라#9467246,326.0,0,0,1,패션의류,택배,3,0,1
9467563,중고나라#9467777,204.0,0,0,2,노트북/PC,직거래,13,0,0
9467911,Belzer,443.0,0,1,1,노트북/PC,"직거래,택배",20,1,0
9468345,중고나라#9468559,372.0,0,0,1,노트북/PC,"직거래,택배",82,0,0
9468423,중고나라#9468637,301.0,0,0,1,패션잡화,"직거래,택배",51,0,0
9468881,마우스파는사람,673.0,0,0,1,가전제품,택배,273,1,1
9468939,중고나라#9469153,459.0,0,0,1,노트북/PC,"직거래,택배",176,4,1
9469491,중고나라#9469705,234.0,0,0,1,패션의류,택배,7,0,0
9469506,중고나라#9469720,386.0,0,1,1,노트북/PC,"직거래,택배",18,0,0
9470450,중고나라#9470664,333.0,0,0,1,패션의류,택배,22,0,0
9470744,중고나라#9470958,392.0,0,1,1,가전제품,"직거래,택배",44,0,0
9470927,건축가의구멍가게,488.0,0,0,2,패션의류,"직거래,택배",23,0,0
9471065,중고나라#9471279,339.0,0,0,1,패션잡화,"직거래,택배,편의점픽업",37,0,1
9471828,중고나라#9472042,542.0,3,0,1,패션의류,"직거래,택배",11,0,0
9472213,중고나라#9472427,532.0,0,0,2,가전제품,"직거래,택배",44,0,1
9473082,중고나라#9473296,434.0,0,0,1,가전제품,직거래,61,0,1
9473200,kittenhyun,620.0,0,0,1,노트북/PC,택배,19,0,1
9473364,썸머해리,664.0,1,3,6,"패션잡화, 패션의류",택배,78,0,0
9473519,중고나라#9473733,578.0,2,0,1,노트북/PC,"직거래,택배",15,0,0
9473719,중고나라#9473933,169.0,0,0,3,노트북/PC,"직거래,택배",23,0,1
9473878,용디기냐,889.0,26,0,8,패션잡화,"직거래,택배",375,1,3
9473891,믿음제일,721.0,5,0,1,가전제품,"직거래,택배",42,1,0
9473908,효율관리,686.0,2,2,1,가전제품,"직거래,택배",22,0,1
9474234,중고나라#9474448,370.0,0,0,1,패션의류,택배,11,0,0
9474304,어썸루키,434.0,0,0,2,노트북/PC,"직거래, 직거래,택배",163,1,1
9474373,전체할인중,501.0,0,8,1,패션잡화,택배,17,0,0
9474624,SWSJDaddy,894.0,15,3,1,노트북/PC,"직거래,택배,편의점픽업",133,1,0
9474893,중고나라#9475107,372.0,1,0,2,가전제품,"직거래,택배",90,1,1
9475623,중고나라#9475837,610.0,1,0,1,모바일/태블릿,택배,36,0,0
9475876,중고나라#9476090,599.0,0,0,1,노트북/PC,직거래,81,0,0
9475982,찔러보지말아주세요오,439.0,0,4,1,패션의류,택배,66,0,2
9476109,중고나라#9476323,301.0,0,1,1,가전제품,"직거래,택배",24,0,1
9476172,중고나라#9476386,241.0,0,0,2,모바일/태블릿,택배,15,0,2
9476555,중고나라#9476769,830.0,21,7,10,가전제품,"직거래,택배",368,0,5
9476765,저렴판매왕,738.0,18,1,2,노트북/PC,"직거래,택배, 택배",16,0,0
9477022,중고나라#9477236,487.0,1,0,3,패션의류,택배,56,0,1
9477032,중고나라#9477246,491.0,0,0,2,"패션잡화, 패션의류","직거래,택배",100,1,1
9477513,중고나라#9477727,323.0,0,0,1,패션잡화,"직거래,택배",52,0,1
9477743,물냉면만두추가,481.0,2,0,2,패션의류,택배,17,0,0
9477749,중고나라#9477963,535.0,0,0,1,노트북/PC,택배,67,3,0
9477751,중고나라#9477965,591.0,0,1,1,모바일/태블릿,택배,7,0,0
9478248,중고나라#9478462,484.0,1,0,1,노트북/PC,택배,16,0,0
9478397,중고나라#9478611,523.0,0,0,4,"패션잡화, 패션의류",택배,30,0,0
9478402,Okonma,293.0,0,3,14,"패션잡화, 패션의류",택배,33,0,0
9478407,중고나라#9478621,203.0,0,0,5,"패션잡화, 패션의류",택배,6,0,0
9478408,앱사용안함X,296.0,0,2,4,"노트북/PC, 가전제품",택배,7,0,0
9478411,중고나라#9478625,268.0,0,0,7,"가전제품, 패션의류","직거래,택배",165,1,1
9478425,중고나라#9478639,544.0,4,0,5,패션잡화,택배,144,0,2
9478430,새벽막창,492.0,0,0,2,노트북/PC,"직거래, 직거래,택배",28,0,1
9478453,중고나라#9478667,454.0,1,0,3,패션의류,택배,36,0,0
9478464,스튜디오유니버셜,532.0,0,1,321,"노트북/PC, 모바일/태블릿, 가전제품, 패션잡화","직거래,택배, 직거래",3587,0,5
9478470,어플사용안함,288.0,0,0,3,패션의류,택배,7,0,0
9478489,중고나라#9478703,285.0,0,0,6,패션잡화,택배,14,0,0
9478493,안쓰는정리합시다,701.0,0,1,2,가전제품,"직거래,택배",55,0,0
9478518,중고나라#9478732,314.0,0,1,6,"가전제품, 패션잡화, 패션의류",택배,59,0,0
9478526,중고나라#9478740,207.0,0,0,2,패션의류,"직거래,택배",8,0,2
9478528,중고나라#9478742,316.0,0,4,2,패션의류,택배,49,0,1
9478550,중고나라#9478764,445.0,1,0,1,가전제품,택배,32,0,0
9478564,중고나라#9478778,329.0,0,1,3,패션의류,택배,23,0,0
9478576,중고나라#9478790,341.0,0,0,4,"패션잡화, 패션의류","직거래,택배",65,1,1
9478596,중고나라#9478810,277.0,0,2,4,패션의류,택배,15,0,0
9478623,중고나라#9478837,590.0,1,0,1,노트북/PC,"직거래,택배",22,0,0
9478640,중고나라#9478854,205.0,0,0,1,모바일/태블릿,택배,6,0,0
9478644,중고나라#9478858,212.0,0,0,1,노트북/PC,직거래,27,0,0
9478665,중고나라#9478879,522.0,2,0,4,"패션잡화, 패션의류",택배,15,0,0
9478679,lilylily01,488.0,0,0,1,패션잡화,택배,21,0,0
9478682,중고나라#9478896,389.0,0,0,5,패션의류,택배,49,0,0
9478711,까망이오리,344.0,0,1,1,패션잡화,택배,4,0,0
9478715,연드윅,355.0,0,0,5,패션의류,"직거래,택배",20,0,0
9478737,중고나라#9478951,290.0,0,0,1,패션잡화,"직거래,택배",0,0,0
9478738,중고나라#9478952,316.0,0,0,5,패션의류,"직거래,택배",34,0,0
9478749,중고나라#9478963,662.0,4,0,6,"노트북/PC, 모바일/태블릿, 가전제품","직거래,택배",213,0,1
9478765,미니멀라이프라다사줘,372.0,0,0,1,패션의류,택배,22,0,0
9478785,peachtt,578.0,0,2,2,패션잡화,택배,8,0,1
9478798,중고나라#9479012,470.0,2,1,2,패션의류,택배,9,0,0
9478817,중고나라#9479031,243.0,0,0,1,노트북/PC,"직거래,택배",81,4,1
9478826,중고나라#9479040,637.0,1,0,1,모바일/태블릿,"직거래,택배",434,2,6
9478833,중고나라#9479047,217.0,0,0,1,노트북/PC,직거래,15,0,0
9478845,중고나라#9479059,634.0,36,2,5,"노트북/PC, 가전제품","직거래,택배",347,3,6
9478893,중고나라#9479107,560.0,0,0,1,노트북/PC,"직거래,택배,편의점픽업",138,1,1
9478917,중고나라#9479131,234.0,0,0,1,패션잡화,택배,6,0,0
9478945,중고나라#9479159,302.0,0,0,1,패션잡화,택배,5,0,0
9478986,애밍12,459.0,0,0,1,패션의류,"직거래,택배",4,0,0
9478989,하렏,582.0,4,0,10,"모바일/태블릿, 가전제품, 패션잡화, 패션의류",택배,61,0,1
9479016,중고나라#9479230,240.0,0,0,2,패션잡화,"직거래,택배",12,0,0
9479042,중고나라#9479256,216.0,0,0,12,"노트북/PC, 가전제품","직거래,택배, 직거래",114,0,0
9479052,중고나라#9479266,254.0,0,7,187,"패션잡화, 패션의류",택배,3252,6,95
9479058,중고나라#9479272,215.0,0,0,3,패션의류,"직거래,택배",4,0,0
9479065,중고나라#9479279,186.0,0,0,86,패션의류,택배,806,4,31
